millis,label,ax,ay,az,gx,gy,gz
5929186,d,0.3192,-0.1981,0.9575,-1.4700,-4.5500,0.8400
5929195,d,0.3196,-0.1981,0.9555,-1.8900,-4.6900,0.5600
5929205,d,0.3211,-0.2045,0.9618,-1.6800,-4.5500,0.4200
5929214,d,0.3231,-0.2094,0.9721,-0.4900,-4.0600,0.4200
5929224,d,0.3235,-0.2074,0.9731,1.0500,-3.8500,0.1400
5929234,d,0.3201,-0.2015,0.9662,2.5200,-4.1300,-0.5600
5929244,d,0.3182,-0.1952,0.9633,2.5200,-4.7600,-1.4000
5929252,d,0.3196,-0.1923,0.9658,1.0500,-5.1800,-1.8200
5929262,d,0.3240,-0.1947,0.9672,0.1400,-5.3900,-1.6100
5929272,d,0.3240,-0.1957,0.9682,0.9800,-5.6000,-1.2600
5929282,d,0.3226,-0.1932,0.9653,1.1200,-6.1600,-0.9100
5929291,d,0.3235,-0.1928,0.9604,1.8900,-6.9300,-0.8400
5929301,d,0.3240,-0.1942,0.9604,1.8200,-7.4200,-0.7000
5929311,d,0.3240,-0.1967,0.9614,0.9800,-7.5600,-0.2100
5929320,d,0.3260,-0.1962,0.9575,0.1400,-7.4200,-0.2100
5929330,d,0.3270,-0.1923,0.9531,0.7000,-7.1400,-1.0500
5929339,d,0.3265,-0.1908,0.9526,1.6800,-6.7900,-1.4700
5929349,d,0.3270,-0.1967,0.9555,2.4500,-5.5300,-1.1900
5929359,d,0.3294,-0.2050,0.9623,3.5000,-4.8300,-0.6300
5929369,d,0.3289,-0.2045,0.9540,3.2900,-4.8300,-0.6300
5929377,d,0.3250,-0.1996,0.9540,2.9400,-5.2500,-0.9800
5929387,d,0.3250,-0.1976,0.9516,2.8700,-5.7400,-1.4700
5929397,d,0.3250,-0.2006,0.9492,3.0800,-6.1600,-1.8200
5929407,d,0.3240,-0.1962,0.9443,2.3800,-6.7200,-2.2400
5929416,d,0.3240,-0.1908,0.9428,0.4200,-7.2800,-2.6600
5929426,d,0.3265,-0.1874,0.9389,-0.9100,-7.6300,-3.0100
5929436,d,0.3279,-0.1854,0.9331,-1.1200,-7.9100,-2.8700
5929445,d,0.3304,-0.1854,0.9335,-1.2600,-7.9100,-2.1700
5929455,d,0.3348,-0.1893,0.9389,-0.8400,-7.2800,-1.0500
5929464,d,0.3367,-0.1957,0.9448,-0.3500,-6.3700,-0.0700
5929474,d,0.3353,-0.1996,0.9492,0.4200,-5.4600,0.4200
5929484,d,0.3353,-0.2001,0.9506,1.4700,-4.9000,0.0000
5929494,d,0.3357,-0.1991,0.9511,1.9600,-4.8300,-0.9800
5929502,d,0.3357,-0.1972,0.9540,0.9800,-5.2500,-2.2400
5929512,d,0.3357,-0.1962,0.9575,-0.2800,-5.8100,-3.4300
5929522,d,0.3362,-0.1991,0.9589,-0.9800,-6.5800,-4.1300
5929532,d,0.3367,-0.2001,0.9584,-0.7000,-7.7000,-4.4100
5929541,d,0.3343,-0.1928,0.9560,-1.2600,-9.3100,-4.6200
5929551,d,0.3304,-0.1864,0.9506,-2.6600,-11.7600,-5.3900
5929561,d,0.3294,-0.1845,0.9389,-2.9400,-14.7000,-6.3700
5929570,d,0.3304,-0.1771,0.9228,-2.8700,-17.9900,-7.2100
5929580,d,0.3299,-0.1742,0.9150,-3.4300,-20.6500,-7.7000
5929589,d,0.3338,-0.1791,0.9170,-4.4800,-21.9800,-5.8100
5929599,d,0.3396,-0.1854,0.9248,-5.3200,-20.5800,-4.2000
5929609,d,0.3455,-0.1942,0.9238,-4.1300,-19.7400,-3.3600
5929619,d,0.3475,-0.2098,0.9287,2.3800,-19.6700,-3.1500
5929627,d,0.3479,-0.2264,0.9540,2.3800,-21.7700,-5.0400
5929637,d,0.3426,-0.2069,0.9662,-8.0500,-28.0700,-9.6600
5929647,d,0.3235,-0.1728,0.9809,-21.7000,-39.2700,-14.7700
5929657,d,0.3084,-0.1318,0.9662,-37.3100,-54.9500,-18.9000
5929666,d,0.2957,-0.1240,0.9233,-51.2400,-74.2000,-20.6500
5929676,d,0.2884,-0.1454,0.8906,-60.9700,-94.6400,-18.8300
5929686,d,0.2991,-0.1801,0.8642,-65.7300,-113.6800,-14.3500
5929695,d,0.3104,-0.2347,0.8584,-65.8000,-129.5700,-9.8000
5929705,d,0.3250,-0.2996,0.8335,-62.0900,-141.2600,-8.1900
5929714,d,0.2982,-0.2982,0.6983,-42.0700,-150.7100,-14.9100
5929724,d,0.2533,-0.2064,0.5134,-21.1400,-160.7900,-30.5200
5929734,d,0.2577,-0.1401,0.3299,-12.1800,-167.9300,-48.6500
5929744,d,0.2796,-0.0888,0.0678,0.2800,-163.2400,-58.5200
5929752,d,0.2577,-0.0386,-0.2782,8.6800,-124.5300,-46.9000
5929762,d,0.2884,0.0581,-0.3045,-23.4500,-56.0000,-18.5500
5929772,d,0.4841,0.1532,0.0117,-94.2900,19.3200,7.8400
5929782,d,0.7403,0.0244,0.1771,-96.0400,123.4800,40.6700
5929791,d,0.8355,-0.0259,0.0859,-12.6700,251.0900,83.0900
5929801,d,0.6139,0.0756,0.0371,84.7700,385.7700,112.0000
5929811,d,0.1649,0.0459,0.2440,150.4300,509.3200,127.1200
5929820,d,-0.2338,0.0181,0.5998,183.7500,596.9600,135.1700
5929830,d,-0.4885,-0.0278,0.9589,191.1700,651.0000,132.9300
5929839,d,-0.6495,-0.1967,1.3108,176.4700,681.1700,132.8600
5929849,d,-0.7598,-0.4821,1.6919,124.3900,698.5300,135.3800
5929859,d,-0.8096,-0.6730,1.9491,128.6600,489.5100,114.4500
5929869,d,-0.7803,-0.5036,2.1384,121.8000,324.2400,80.9200
5929877,d,-0.7105,-0.2577,2.3736,121.3800,172.1300,35.1400
5929887,d,-0.5856,-0.1776,2.4678,90.3000,49.4900,-5.7400
5929897,d,-0.5100,-0.1737,2.3326,75.1100,-46.2000,-31.9900
