millis,label,ax,ay,az,gx,gy,gz
6072968,z,-0.0483,-0.2874,1.0097,0.1400,-7.4200,-0.4200
6072978,z,-0.0464,-0.2811,1.0160,-0.3500,-8.1200,-0.0700
6072988,z,-0.0381,-0.2762,1.0224,-0.0700,-8.7500,-0.3500
6072998,z,-0.0337,-0.2747,1.0346,1.5400,-9.3800,-1.0500
6073006,z,-0.0356,-0.2747,1.0482,2.3800,-10.2200,-1.6800
6073016,z,-0.0351,-0.2747,1.0570,3.2200,-11.4100,-2.0300
6073026,z,-0.0298,-0.2777,1.0673,3.0100,-12.8100,-1.6100
6073036,z,-0.0254,-0.2855,1.0765,1.8900,-14.3500,-0.0700
6073045,z,-0.0249,-0.2913,1.0838,0.5600,-16.1000,2.0300
6073055,z,-0.0273,-0.2952,1.0917,-0.4900,-17.9900,5.2500
6073064,z,-0.0268,-0.2952,1.1034,-0.8400,-19.5300,5.2500
6073074,z,-0.0195,-0.2865,1.1141,-0.0700,-20.9300,8.4000
6073083,z,-0.0151,-0.2982,1.1234,0.7700,-24.2900,5.3200
6073093,z,-0.0088,-0.3074,1.1356,0.0000,-26.3900,4.7600
6073103,z,-0.0010,-0.3016,1.1434,0.7700,-28.8400,4.2700
6073113,z,0.0020,-0.3016,1.1488,0.9800,-31.3600,3.7100
6073123,z,0.0063,-0.2933,1.1468,1.6100,-33.5300,3.4300
6073131,z,0.0132,-0.2933,1.1463,2.4500,-35.3500,3.6400
6073141,z,0.0171,-0.2952,1.1434,3.1500,-37.1000,4.6900
6073151,z,0.0288,-0.2943,1.1380,3.8500,-39.0600,6.0200
6073161,z,0.0317,-0.2982,1.1356,4.3400,-41.3000,7.7700
6073170,z,0.0371,-0.3065,1.1380,4.5500,-43.6100,9.5200
6073180,z,0.0459,-0.3133,1.1434,5.0400,-45.4300,11.3400
6073189,z,0.0527,-0.3172,1.1497,5.3900,-46.9000,12.3900
6073199,z,0.0625,-0.3177,1.1536,5.4600,-48.0200,12.5300
6073208,z,0.0737,-0.3138,1.1536,5.3900,-49.0000,12.0400
6073218,z,0.0786,-0.3104,1.1531,4.5500,-50.4000,11.2000
6073228,z,0.0834,-0.3113,1.1531,3.5700,-52.1500,10.7100
6073238,z,0.0888,-0.3113,1.1561,2.6600,-54.3200,10.6400
6073248,z,0.0932,-0.3094,1.1551,1.0500,-56.5600,11.3400
6073256,z,0.1015,-0.3045,1.1439,0.3500,-59.0100,12.1100
6073266,z,0.1083,-0.2962,1.1283,1.4700,-61.4600,12.4600
6073276,z,0.1176,-0.2826,1.1156,4.2000,-63.4200,12.2500
6073286,z,0.1342,-0.2664,1.1034,8.0500,-64.7500,11.7600
6073295,z,0.1464,-0.2523,1.0912,12.2500,-65.1700,11.3400
6073305,z,0.1493,-0.2362,1.0765,17.1500,-64.8900,12.7400
