millis,label,ax,ay,az,gx,gy,gz
5888418,u,0.1161,-0.2923,0.9916,3.8500,2.8700,10.2200
5888427,u,0.1054,-0.2923,0.9843,3.6400,1.9600,8.6800
5888437,u,0.0971,-0.2777,0.9799,1.8900,0.8400,7.4200
5888447,u,0.0917,-0.2821,0.9843,-1.3300,0.0000,6.7900
5888457,u,0.0932,-0.2957,0.9984,-3.5700,0.0700,7.1400
5888466,u,0.0937,-0.2987,1.0038,-4.8300,1.1900,7.7700
5888476,u,0.0878,-0.2982,1.0004,-4.0600,2.1700,7.4900
5888485,u,0.0781,-0.2987,0.9989,-1.5400,2.4500,6.1600
5888495,u,0.0737,-0.2918,0.9955,0.7000,1.8900,4.3400
5888504,u,0.0737,-0.2830,0.9892,1.8900,0.7700,2.5200
5888514,u,0.0717,-0.2767,0.9843,1.0500,-0.4900,1.5400
5888524,u,0.0708,-0.2782,0.9892,-2.4500,-1.8200,1.6800
5888534,u,0.0761,-0.2908,0.9994,-5.8800,-2.6600,2.4500
5888543,u,0.0776,-0.2957,1.0028,-5.2500,-2.8000,2.8700
5888552,u,0.0708,-0.2894,1.0014,-3.4300,-2.8000,2.1000
5888562,u,0.0659,-0.2879,1.0009,-2.1000,-3.3600,0.7000
5888572,u,0.0693,-0.2869,0.9999,-0.3500,-3.8500,-0.3500
5888582,u,0.0732,-0.2835,0.9926,0.1400,-4.2000,-0.4900
5888591,u,0.0722,-0.2796,0.9828,-0.9800,-4.5500,0.1400
5888601,u,0.0717,-0.2733,0.9731,-3.6400,-5.1800,2.8000
5888610,u,0.0727,-0.2767,0.9750,-8.0500,-5.8800,2.8000
5888620,u,0.0795,-0.2952,0.9892,-11.0600,-5.8800,4.1300
5888629,u,0.0820,-0.3065,0.9950,-8.7500,-4.4800,2.8000
5888639,u,0.0712,-0.3040,0.9911,-5.0400,-4.2700,0.4200
5888649,u,0.0673,-0.3011,0.9887,1.7500,-3.9200,-1.5400
5888659,u,0.0712,-0.2987,0.9867,2.7300,-3.2200,-2.5200
5888668,u,0.0752,-0.2884,0.9794,2.0300,-2.4500,-2.5900
5888677,u,0.0766,-0.2884,0.9726,0.2100,-2.1000,-2.0300
5888687,u,0.0761,-0.2850,0.9711,-0.6300,-1.8200,-1.1200
5888697,u,0.0756,-0.2869,0.9740,0.4200,-1.4700,-0.5600
5888707,u,0.0737,-0.2884,0.9780,0.7700,-1.1900,-0.3500
5888716,u,0.0708,-0.2928,0.9819,0.9800,-1.1200,-0.4900
5888726,u,0.0693,-0.2952,0.9862,1.4000,-1.0500,-0.7700
5888735,u,0.0693,-0.2948,0.9897,0.7700,-1.3300,-0.9800
5888745,u,0.0708,-0.2938,0.9902,0.2100,-1.6800,-0.8400
5888754,u,0.0712,-0.2938,0.9897,0.3500,-2.0300,-0.5600
5888764,u,0.0717,-0.2918,0.9902,0.4200,-2.3100,-0.1400
5888774,u,0.0708,-0.2928,0.9906,0.2800,-2.8700,0.0700
5888784,u,0.0688,-0.2952,0.9916,0.1400,-3.6400,0.2100
5888793,u,0.0703,-0.2987,0.9950,-0.0700,-4.4100,0.0700
5888802,u,0.0747,-0.3040,0.9989,0.6300,-5.2500,-0.4900
5888812,u,0.0761,-0.3035,0.9994,2.0300,-5.8800,-1.3300
5888822,u,0.0732,-0.3016,0.9960,2.8700,-6.4400,-2.7300
5888832,u,0.0712,-0.3006,0.9921,3.2900,-7.0000,-4.2000
5888841,u,0.0722,-0.2987,0.9897,3.5700,-7.2800,-5.2500
5888851,u,0.0756,-0.2948,0.9862,3.4300,-7.2800,-5.6700
5888860,u,0.0786,-0.2899,0.9819,2.6600,-7.0000,-5.3900
5888870,u,0.0791,-0.2874,0.9750,2.1000,-6.7200,-4.7600
5888879,u,0.0791,-0.2835,0.9687,1.9600,-6.2300,-2.6600
5888889,u,0.0781,-0.2801,0.9672,1.4700,-4.8300,-1.5400
5888899,u,0.0781,-0.2826,0.9716,0.1400,-3.7800,-0.2800
5888909,u,0.0795,-0.2865,0.9755,0.7000,-3.0100,0.3500
5888918,u,0.0791,-0.2860,0.9740,1.4700,-2.8000,0.2800
5888927,u,0.0771,-0.2845,0.9740,1.6100,-2.7300,-0.1400
5888937,u,0.0761,-0.2845,0.9745,1.4000,-2.8700,-0.6300
5888947,u,0.0776,-0.2894,0.9775,0.4900,-2.9400,-0.9800
5888957,u,0.0786,-0.2913,0.9770,0.1400,-2.9400,-1.5400
5888966,u,0.0756,-0.2904,0.9755,0.4900,-3.0100,-2.3100
5888976,u,0.0737,-0.2884,0.9745,0.8400,-2.9400,-3.0100
5888985,u,0.0761,-0.2850,0.9740,1.2600,-2.5200,-3.6400
5888995,u,0.0776,-0.2830,0.9770,1.1900,-1.9600,-3.7800
5889004,u,0.0786,-0.2811,0.9804,1.1200,-1.1900,-3.3600
5889014,u,0.0795,-0.2777,0.9819,0.7000,-0.7000,-2.8000
5889024,u,0.0771,-0.2767,0.9799,0.7000,-0.3500,-2.3100
5889034,u,0.0732,-0.2772,0.9789,1.4000,-0.3500,-1.8200
5889042,u,0.0732,-0.2762,0.9789,1.5400,-0.4900,-1.2600
5889052,u,0.0756,-0.2772,0.9794,1.1200,-0.7000,-0.5600
5889062,u,0.0742,-0.2791,0.9804,0.6300,-0.8400,0.0700
5889072,u,0.0727,-0.2772,0.9799,0.1400,-0.9800,0.3500
5889082,u,0.0708,-0.2738,0.9804,-0.2800,-1.1200,0.2100
5889091,u,0.0703,-0.2733,0.9828,-0.7700,-1.2600,0.0000
5889101,u,0.0698,-0.2747,0.9848,-0.8400,-1.3300,-0.0700
5889110,u,0.0678,-0.2752,0.9848,-0.8400,-1.4000,0.0700
5889120,u,0.0683,-0.2743,0.9843,-0.0700,-1.5400,0.2800
5889129,u,0.0693,-0.2728,0.9828,0.9100,-1.5400,0.7000
5889139,u,0.0688,-0.2704,0.9770,1.8200,-1.2600,1.6800
5889149,u,0.0678,-0.2694,0.9721,2.3800,-0.4900,2.3800
5889159,u,0.0703,-0.2699,0.9721,0.8400,-0.1400,3.1500
5889167,u,0.0732,-0.2708,0.9731,0.8400,0.1400,3.6400
5889177,u,0.0737,-0.2743,0.9775,-1.6800,0.4200,3.7800
5889187,u,0.0717,-0.2801,0.9843,-2.2400,0.4900,3.3600
5889197,u,0.0698,-0.2840,0.9955,-2.4500,0.2800,2.5900
5889207,u,0.0693,-0.2869,0.9970,-2.1700,-0.1400,1.6800
5889216,u,0.0708,-0.2889,0.9955,-0.9100,-0.4200,0.9800
5889226,u,0.0712,-0.2865,0.9941,0.7000,-0.4200,0.4900
5889235,u,0.0712,-0.2830,0.9911,1.3300,-0.3500,0.2100
5889245,u,0.0712,-0.2801,0.9853,1.9600,-0.4900,0.4900
5889254,u,0.0712,-0.2757,0.9819,1.4700,-0.6300,1.1200
5889264,u,0.0712,-0.2752,0.9819,-0.1400,-0.7700,1.9600
5889274,u,0.0703,-0.2786,0.9843,-1.6800,-1.0500,2.8700
5889284,u,0.0683,-0.2835,0.9902,-2.3100,-1.1900,3.6400
5889292,u,0.0678,-0.2884,0.9950,-2.0300,-1.1900,3.9200
5889302,u,0.0673,-0.2899,0.9989,-0.8400,-1.2600,3.6400
5889312,u,0.0669,-0.2928,1.0033,0.2100,-1.1200,3.2200
5889322,u,0.0683,-0.2957,1.0058,1.2600,-0.9800,2.6600
5889332,u,0.0698,-0.2952,1.0033,2.1000,-0.9100,2.3100
5889341,u,0.0678,-0.2918,0.9975,2.4500,-0.9100,2.0300
5889351,u,0.0659,-0.2894,0.9916,2.0300,-1.2600,1.8900
5889360,u,0.0669,-0.2835,0.9877,1.4700,-1.7500,1.9600
5889370,u,0.0678,-0.2826,0.9877,-0.1400,-2.4500,2.0300
5889379,u,0.0673,-0.2894,0.9882,-0.7700,-2.9400,1.9600
5889389,u,0.0673,-0.2918,0.9877,-0.5600,-3.2900,1.6100
5889399,u,0.0659,-0.2908,0.9882,-0.5600,-3.2900,1.1900
5889409,u,0.0644,-0.2899,0.9877,-0.1400,-2.5900,0.6300
5889417,u,0.0644,-0.2879,0.9858,1.0500,-2.5900,0.2100
5889427,u,0.0634,-0.2860,0.9843,2.2400,-1.2600,0.0700
5889437,u,0.0615,-0.2840,0.9848,2.8700,-0.5600,0.2100
5889447,u,0.0595,-0.2811,0.9867,2.1000,-0.1400,0.6300
5889457,u,0.0576,-0.2786,0.9897,1.1900,-0.0700,1.4000
5889466,u,0.0576,-0.2835,0.9931,1.3300,-0.1400,2.1700
5889476,u,0.0561,-0.2830,0.9945,1.7500,-0.4900,2.3800
5889485,u,0.0561,-0.2835,0.9945,2.0300,-1.0500,2.4500
5889495,u,0.0566,-0.2860,0.9945,2.3100,-1.6100,2.3100
5889504,u,0.0576,-0.2879,0.9950,2.5900,-2.1000,2.2400
5889514,u,0.0551,-0.2889,0.9945,3.0100,-2.1700,2.1700
5889524,u,0.0542,-0.2869,0.9921,3.5700,-2.1000,2.0300
5889534,u,0.0542,-0.2840,0.9892,4.0600,-1.9600,1.7500
5889542,u,0.0542,-0.2830,0.9838,4.3400,-1.7500,1.6100
5889552,u,0.0532,-0.2826,0.9784,4.7600,-1.6800,1.3300
5889562,u,0.0517,-0.2801,0.9736,4.6900,-1.7500,1.2600
5889572,u,0.0508,-0.2782,0.9711,3.9900,-1.8200,1.2600
5889582,u,0.0517,-0.2772,0.9677,3.1500,-1.6800,1.4700
5889591,u,0.0517,-0.2772,0.9653,2.9400,-1.3300,1.8900
5889601,u,0.0508,-0.2772,0.9677,4.2000,-0.5600,2.3100
5889610,u,0.0527,-0.2752,0.9716,5.6000,0.5600,2.5900
5889620,u,0.0532,-0.2772,0.9745,5.6000,1.8200,2.9400
5889629,u,0.0488,-0.2806,0.9780,6.2300,3.1500,3.2900
5889639,u,0.0473,-0.2786,0.9814,5.6700,4.1300,3.3600
5889649,u,0.0483,-0.2811,0.9853,4.2700,4.4800,2.5900
5889659,u,0.0473,-0.2865,0.9916,3.4300,3.7100,1.6800
5889667,u,0.0449,-0.2874,0.9975,2.2400,3.7100,0.5600
5889677,u,0.0425,-0.2869,0.9980,0.4200,1.2600,-0.5600
5889687,u,0.0400,-0.2860,0.9965,-0.0700,0.0700,-1.5400
5889697,u,0.0405,-0.2806,0.9955,0.6300,-0.9100,-2.0300
5889707,u,0.0429,-0.2733,0.9887,0.7700,-1.3300,-1.9600
5889716,u,0.0434,-0.2674,0.9867,1.0500,-1.2600,-1.4000
5889726,u,0.0425,-0.2660,0.9853,0.2800,-0.9100,-0.4200
5889735,u,0.0449,-0.2684,0.9828,0.1400,-0.3500,0.5600
5889745,u,0.0464,-0.2723,0.9858,0.2100,-0.0700,1.1200
5889754,u,0.0444,-0.2757,0.9887,0.4200,0.1400,1.1900
5889764,u,0.0429,-0.2777,0.9911,0.9100,0.0000,0.7000
5889774,u,0.0420,-0.2806,0.9931,0.9800,-0.4200,0.0000
5889784,u,0.0425,-0.2801,0.9931,0.7700,-1.1200,-0.6300
5889792,u,0.0449,-0.2801,0.9945,-0.3500,-2.1700,-0.9800
5889802,u,0.0449,-0.2830,0.9936,-1.1200,-3.2200,-1.1200
5889812,u,0.0464,-0.2821,0.9892,-1.0500,-4.0600,-1.1200
5889822,u,0.0488,-0.2791,0.9862,-0.7700,-4.6200,-1.0500
5889832,u,0.0522,-0.2767,0.9862,-0.7700,-4.6200,-0.9800
5889841,u,0.0512,-0.2811,0.9877,-0.2800,-3.8500,-0.7700
5889851,u,0.0498,-0.2816,0.9892,0.7700,-2.5200,-0.4200
5889860,u,0.0532,-0.2767,0.9931,1.4700,-0.9100,-0.0700
5889870,u,0.0493,-0.2811,0.9950,2.1000,0.4900,0.1400
5889879,u,0.0464,-0.2816,0.9989,3.9900,1.5400,0.1400
5889889,u,0.0434,-0.2811,1.0038,5.0400,2.1000,0.0700
5889899,u,0.0444,-0.2762,1.0019,5.5300,2.3100,-0.1400
5889909,u,0.0444,-0.2689,1.0014,4.8300,1.7500,-0.7700
5889917,u,0.0371,-0.2674,0.9999,3.5000,0.9100,-0.7700
5889927,u,0.0376,-0.2655,0.9941,2.2400,-0.0700,-0.6300
5889937,u,0.0381,-0.2645,0.9921,1.8200,-1.4700,0.1400
5889947,u,0.0386,-0.2616,0.9897,1.5400,-1.6100,1.1200
5889957,u,0.0405,-0.2577,0.9858,0.1400,-1.2600,2.3800
5889966,u,0.0386,-0.2567,0.9848,-0.4200,-0.4900,3.7800
5889976,u,0.0381,-0.2582,0.9838,-0.2800,0.4200,4.9700
5889985,u,0.0400,-0.2582,0.9823,0.0000,1.4000,6.0200
5889995,u,0.0415,-0.2616,0.9809,0.5600,2.3100,6.5800
5890004,u,0.0356,-0.2616,0.9799,0.0000,3.1500,6.9300
5890014,u,0.0366,-0.2650,0.9794,-1.1900,4.1300,7.2800
5890024,u,0.0400,-0.2655,0.9780,-2.3800,5.2500,7.6300
5890034,u,0.0395,-0.2664,0.9770,-3.9200,6.1600,7.7700
5890042,u,0.0351,-0.2684,0.9780,-4.5500,6.9300,7.5600
5890052,u,0.0342,-0.2674,0.9799,-4.9700,7.3500,7.2100
5890062,u,0.0327,-0.2674,0.9819,-5.0400,7.3500,6.7900
5890072,u,0.0278,-0.2664,0.9823,-4.9000,7.0700,6.6500
5890082,u,0.0254,-0.2635,0.9848,-4.9000,6.9300,7.2100
5890091,u,0.0268,-0.2625,0.9892,-4.6200,7.2100,8.5400
5890101,u,0.0244,-0.2640,0.9931,-3.8500,8.4700,9.9400
5890110,u,0.0181,-0.2669,0.9980,-3.3600,10.2200,11.2000
5890120,u,0.0142,-0.2694,1.0024,-2.8700,11.8300,12.3200
5890129,u,0.0093,-0.2699,1.0048,-2.1700,13.1600,13.0200
5890139,u,0.0039,-0.2679,1.0067,-1.7500,13.7200,13.3000
5890149,u,0.0039,-0.2674,1.0165,-2.3100,13.7200,13.3700
5890159,u,0.0049,-0.2689,1.0228,-3.7100,13.4400,13.7900
5890167,u,0.0010,-0.2679,1.0204,-4.5500,12.8100,14.1400
5890177,u,-0.0010,-0.2664,1.0219,-6.3000,11.9700,14.5600
5890187,u,0.0034,-0.2684,1.0287,-9.8000,11.2700,15.9600
5890197,u,0.0098,-0.2777,1.0433,-13.0900,10.8500,16.4500
5890207,u,0.0117,-0.2913,1.0634,-13.0200,10.8500,16.5200
5890216,u,0.0102,-0.3074,1.2132,-9.5900,10.7800,15.6800
5890226,u,0.0073,-0.3284,1.1873,-5.7400,10.7800,14.4200
5890235,u,0.0112,-0.3611,1.3122,-2.6600,9.8700,11.6200
5890245,u,0.0127,-0.4036,1.3698,-3.7800,5.9500,6.0900
5890254,u,0.0005,-0.5358,1.5504,-19.5300,-3.4300,-2.3800
5890264,u,0.0293,-0.6290,1.7758,-51.1700,-21.6300,-14.9100
5890274,u,0.0307,-0.6637,1.9374,-95.8300,-54.0400,-37.5200
5890284,u,-0.0615,-0.6949,2.0257,-139.3000,-104.3700,-74.7600
5890292,u,-0.2167,-0.8120,2.0491,-137.6900,-169.2600,-125.4400
5890302,u,-0.3289,-0.9462,2.0696,-76.1600,-245.8400,-178.0800
5890312,u,-0.3494,-0.9697,2.0140,4.6200,-326.4800,-222.6000
5890322,u,-0.3806,-0.8037,1.7812,92.2600,-400.8900,-256.4100
5890332,u,-0.3992,-0.5378,1.4962,128.1000,-460.0400,-270.9700
5890341,u,-0.2884,-0.3026,1.1468,109.2000,-495.5300,-262.5700
5890351,u,-0.1386,-0.0991,0.7681,98.3500,-509.8100,-238.7000
5890360,u,-0.0517,0.0527,0.4704,84.4900,-507.9900,-206.7100
5890370,u,0.0190,0.1410,0.2567,62.5800,-491.2600,-169.8200
5890379,u,0.1366,0.1757,0.1381,35.0700,-460.1800,-130.6200
5890389,u,0.2425,0.1825,0.0386,18.4800,-415.6600,-93.5900
5890399,u,0.2830,0.1898,-0.0815,7.6300,-363.1600,-57.8200
5890409,u,0.3216,0.1864,-0.1859,2.0300,-306.2500,-25.7600
5890417,u,0.3758,0.1786,-0.2645,2.1700,-246.1200,3.7100
5890427,u,0.4163,0.1698,-0.3016,4.4100,-185.9200,29.8200
5890437,u,0.4421,0.1308,-0.2991,8.6800,-126.8400,69.7900
5890447,u,0.4514,0.0590,-0.2786,20.6500,-68.6700,80.3600
5890457,u,0.4455,0.0161,-0.2591,46.2000,37.5200,81.7600
5890466,u,0.4236,0.0224,-0.2411,85.2600,83.5800,78.4700
5890476,u,0.4006,0.0205,-0.1747,92.4700,126.4200,72.9400
5890485,u,0.3924,-0.0054,-0.1747,94.0800,166.3900,67.4800
5890495,u,0.3914,-0.0098,-0.0800,84.1400,203.4900,64.8200
5890504,u,0.3963,-0.0020,0.0093,67.9700,239.1900,66.9900
5890514,u,0.3992,-0.0932,0.1640,52.9200,271.8100,73.0100
5890524,u,0.4168,-0.1903,0.3875,30.3800,298.4100,81.8300
5890534,u,0.4172,-0.2982,0.5963,11.9700,321.3000,92.1200
5890542,u,0.3680,-0.3484,0.7344,-0.7700,339.3600,99.3300
5890552,u,0.2923,-0.3558,0.8296,-14.1400,348.5300,101.0100
5890562,u,0.2186,-0.3689,0.9096,-32.5500,347.0600,97.5100
5890572,u,0.1606,-0.4104,0.9828,-40.9500,337.1900,89.6000
5890582,u,0.1249,-0.4441,1.0760,-36.8200,321.0200,77.9800
5890591,u,0.1108,-0.4592,1.1824,-28.6300,303.1700,65.1000
5890601,u,0.1054,-0.4538,1.2737,-18.3400,283.5700,52.0800
5890610,u,0.1157,-0.4402,1.3522,-10.5000,263.1300,40.8800
5890620,u,0.1362,-0.4319,1.4137,-2.5200,241.9200,31.9900
5890629,u,0.1337,-0.4197,1.4494,4.1300,219.0300,24.6400
5890639,u,0.1225,-0.4216,1.4596,12.8100,193.5500,17.5000
5890649,u,0.1078,-0.4133,1.4440,29.5400,165.4100,9.3800
5890659,u,0.0820,-0.3665,1.4220,46.9000,135.3800,0.1400
5890667,u,0.0610,-0.3094,1.4045,55.3000,105.7000,-8.6800
5890677,u,0.0527,-0.2635,1.3762,50.2600,78.7500,-13.9300
5890687,u,0.0566,-0.2225,1.3283,37.0300,55.7200,-14.7700
5890697,u,0.0547,-0.1903,1.2747,18.3400,36.4700,-5.3900
5890707,u,0.0503,-0.1781,1.2234,-1.4000,3.0800,3.2900
5890716,u,0.0576,-0.1820,1.1785,-19.6700,-0.6300,13.0200
5890726,u,0.0737,-0.1952,1.1434,-37.3800,-7.2100,21.8400
5890735,u,0.0825,-0.2084,1.1224,-37.3800,-10.7800,28.6300
5890745,u,0.0791,-0.2294,1.1126,-30.8700,-11.0600,32.9000
5890754,u,0.0830,-0.2460,1.0912,-24.0800,-9.4500,35.0700
5890764,u,0.0908,-0.2572,1.0765,-16.0300,-6.6500,36.3300
5890774,u,0.0927,-0.2987,1.0673,-7.5600,-3.2900,36.2600
5890784,u,0.0956,-0.3113,1.0570,-0.1400,-0.2800,34.7900
5890792,u,0.0956,-0.3182,1.0424,4.2700,1.5400,31.6400
5890802,u,0.0849,-0.3226,1.0311,6.3000,2.1000,27.5800
5890812,u,0.0820,-0.3289,1.0297,5.2500,1.6800,23.0300
5890822,u,0.0839,-0.3367,1.0321,2.9400,0.9800,18.4800
5890832,u,0.0820,-0.3421,1.0263,0.5600,0.0000,14.2100
5890841,u,0.0747,-0.3431,1.0155,-0.4200,-1.1900,10.3600
5890851,u,0.0722,-0.3343,1.0106,-0.4200,-2.6600,7.2100
5890860,u,0.0732,-0.3299,1.0092,-0.8400,-3.9900,5.1100
5890870,u,0.0727,-0.3265,1.0053,0.2800,-4.8300,4.0600
5890879,u,0.0688,-0.3211,0.9999,1.0500,-5.4600,3.7100
5890889,u,0.0634,-0.3192,0.9945,2.1000,-5.8800,3.4300
5890899,u,0.0610,-0.3152,0.9906,3.0800,-5.9500,3.1500
5890909,u,0.0566,-0.3109,0.9862,4.4100,-5.6000,2.3800
5890917,u,0.0493,-0.3050,0.9823,5.9500,-4.8300,1.1900
5890927,u,0.0468,-0.2987,0.9804,6.0200,-3.8500,-0.1400
5890937,u,0.0439,-0.2943,0.9789,5.6000,-2.8000,-1.4000
5890947,u,0.0390,-0.2874,0.9770,5.1100,-1.9600,-2.5900
5890957,u,0.0356,-0.2806,0.9755,3.2200,-1.5400,-3.7800
5890966,u,0.0356,-0.2801,0.9760,0.9800,-1.5400,-4.0600
5890975,u,0.0361,-0.2801,0.9804,0.2800,-1.5400,-4.3400
5890985,u,0.0307,-0.2772,0.9833,0.2800,-1.4700,-4.8300
5890995,u,0.0234,-0.2757,0.9833,0.6300,-1.2600,-5.0400
5891004,u,0.0215,-0.2718,0.9853,2.1700,-0.8400,-4.4100
5891014,u,0.0224,-0.2679,0.9872,3.9900,0.0000,-3.7100
5891024,u,0.0215,-0.2586,0.9862,4.5500,1.0500,-2.5200
5891034,u,0.0181,-0.2562,0.9819,4.2000,2.0300,-0.9100
5891042,u,0.0205,-0.2572,0.9862,3.2200,2.7300,0.9800
5891052,u,0.0264,-0.2635,0.9936,1.6800,3.4300,2.4500
5891062,u,0.0254,-0.2674,0.9955,0.2800,3.5700,3.4300
5891072,u,0.0220,-0.2728,0.9975,-0.5600,3.0100,3.6400
5891082,u,0.0185,-0.2762,0.9970,-0.2100,2.2400,3.2200
5891091,u,0.0215,-0.2738,0.9960,-0.8400,1.4700,2.5900
5891100,u,0.0229,-0.2767,0.9945,-1.9600,1.1200,2.1700
5891110,u,0.0234,-0.2791,0.9911,-1.9600,0.9800,1.9600
5891120,u,0.0239,-0.2811,0.9872,-1.5400,1.0500,1.8900
5891129,u,0.0239,-0.2850,0.9862,-0.7000,1.2600,2.1700
5891139,u,0.0254,-0.2884,0.9872,-0.2100,1.4000,2.8000
5891149,u,0.0264,-0.2894,0.9877,0.3500,1.1900,3.0100
5891159,u,0.0229,-0.2918,0.9902,1.1900,0.7000,2.7300
5891167,u,0.0205,-0.2972,0.9926,1.6800,0.2100,2.1000
5891177,u,0.0215,-0.2982,0.9911,3.0800,-0.0700,1.1200
5891187,u,0.0229,-0.2977,0.9867,3.7100,-0.1400,0.0000
5891197,u,0.0229,-0.3006,0.9833,3.6400,-0.3500,-1.1200
5891207,u,0.0220,-0.3035,0.9838,3.0100,-0.5600,-2.2400
5891216,u,0.0210,-0.3050,0.9882,2.6600,-0.9100,-4.7600
5891225,u,0.0190,-0.3016,0.9911,2.4500,-1.3300,-4.7600
5891235,u,0.0181,-0.2957,0.9921,2.1700,-1.7500,-7.2100
5891245,u,0.0166,-0.2918,0.9921,2.8700,-1.9600,-8.1900
5891254,u,0.0166,-0.2850,0.9931,4.6200,-1.7500,-8.5400
5891264,u,0.0156,-0.2772,0.9931,5.1100,-1.4000,-8.6800
5891274,u,0.0151,-0.2723,0.9906,5.1800,-1.1900,-8.1900
5891284,u,0.0146,-0.2674,0.9916,5.1100,-1.2600,-7.5600
5891292,u,0.0132,-0.2674,0.9945,4.6200,-1.5400,-6.7200
5891302,u,0.0122,-0.2645,0.9950,3.9200,-1.9600,-6.0900
5891312,u,0.0142,-0.2645,0.9960,3.7100,-2.5900,-5.6700
5891322,u,0.0137,-0.2660,0.9960,3.4300,-2.9400,-5.3900
5891332,u,0.0181,-0.2611,0.9941,3.7800,-3.0800,-5.3200
5891341,u,0.0229,-0.2572,0.9906,3.8500,-3.0800,-5.3900
5891350,u,0.0200,-0.2557,0.9858,4.6200,-3.0800,-5.3200
5891360,u,0.0200,-0.2523,0.9828,4.3400,-3.2200,-4.9700
5891370,u,0.0224,-0.2523,0.9848,3.2200,-3.2900,-4.2700
5891379,u,0.0234,-0.2562,0.9911,1.9600,-3.1500,-3.2200
5891389,u,0.0254,-0.2586,0.9936,1.2600,-2.8000,-2.3800
5891399,u,0.0229,-0.2591,0.9926,1.5400,-2.4500,-1.8200
5891409,u,0.0220,-0.2606,0.9936,2.5200,-2.0300,-1.6100
5891417,u,0.0244,-0.2606,0.9975,3.2900,-1.6100,-1.4700
5891427,u,0.0254,-0.2591,0.9994,3.8500,-1.2600,-1.6100
5891437,u,0.0234,-0.2591,0.9965,3.7100,-1.1200,-1.8200
5891447,u,0.0210,-0.2577,0.9916,4.0600,-1.2600,-2.1700
5891457,u,0.0205,-0.2538,0.9897,3.8500,-1.8900,-2.6600
5891466,u,0.0195,-0.2547,0.9887,2.5200,-2.7300,-2.9400
5891475,u,0.0181,-0.2542,0.9872,1.4000,-3.6400,-3.0100
5891485,u,0.0181,-0.2533,0.9867,0.0700,-4.2700,-2.4500
5891495,u,0.0190,-0.2557,0.9862,-0.9100,-4.5500,-1.6800
5891504,u,0.0200,-0.2567,0.9858,-1.0500,-3.6400,-0.7700
5891514,u,0.0229,-0.2582,0.9838,-0.8400,-3.0100,0.0700
5891524,u,0.0244,-0.2596,0.9809,-1.0500,-2.3800,0.9100
5891534,u,0.0283,-0.2572,0.9799,-1.1900,-2.1000,1.2600
5891542,u,0.0288,-0.2547,0.9838,-1.8200,-2.0300,1.5400
5891552,u,0.0249,-0.2577,0.9848,-2.8700,-2.1700,1.7500
5891562,u,0.0288,-0.2645,0.9882,-3.0100,-2.3100,1.7500
5891572,u,0.0361,-0.2733,0.9941,-4.2700,-2.6600,1.4000
5891582,u,0.0283,-0.2747,0.9955,-3.2900,-2.5200,0.6300
5891591,u,0.0278,-0.2738,0.9970,-2.3100,-2.1000,-0.5600
5891600,u,0.0298,-0.2738,0.9975,-1.2600,-1.1900,-1.7500
5891610,u,0.0244,-0.2699,0.9984,-0.4900,-0.1400,-2.7300
5891620,u,0.0239,-0.2664,1.0004,1.0500,1.1200,-3.4300
5891629,u,0.0195,-0.2586,1.0024,3.0800,2.3100,-3.9200
5891639,u,0.0161,-0.2523,1.0028,3.9200,3.0800,-3.7100
5891649,u,0.0156,-0.2450,1.0014,4.6200,3.5000,-3.1500
5891659,u,0.0146,-0.2367,1.0024,3.9900,3.3600,-2.3100
5891667,u,0.0107,-0.2328,1.0009,2.5200,2.6600,-1.4000
5891677,u,0.0112,-0.2298,0.9994,1.1900,1.4700,-0.3500
5891687,u,0.0142,-0.2303,1.0014,-0.3500,0.1400,0.5600
5891697,u,0.0142,-0.2347,1.0009,-1.4700,-1.1200,1.4000
5891707,u,0.0122,-0.2372,0.9994,-1.9600,-2.4500,1.8900
5891716,u,0.0112,-0.2416,1.0038,-2.7300,-3.5700,2.1700
5891725,u,0.0132,-0.2450,1.0063,-3.3600,-4.1300,2.2400
5891735,u,0.0156,-0.2455,1.0067,-3.3600,-4.2000,2.1000
5891745,u,0.0137,-0.2494,1.0072,-2.4500,-3.9900,1.4700
5891754,u,0.0122,-0.2547,1.0072,-0.8400,-3.5000,1.3300
5891764,u,0.0122,-0.2557,1.0072,0.8400,-2.5200,1.4700
5891774,u,0.0132,-0.2552,1.0043,2.3100,-2.2400,1.7500
5891784,u,0.0122,-0.2523,0.9984,1.4700,-2.3100,2.1000
5891792,u,0.0098,-0.2494,0.9984,0.6300,-2.5900,2.3800
5891802,u,0.0093,-0.2518,0.9941,0.0700,-2.7300,2.7300
5891812,u,0.0112,-0.2523,0.9936,-0.4900,-3.0100,2.9400
5891822,u,0.0112,-0.2557,0.9945,-0.9800,-3.2200,3.0100
5891832,u,0.0068,-0.2557,0.9941,-1.5400,-3.4300,2.8700
5891841,u,0.0083,-0.2567,0.9921,-2.1700,-3.7100,2.5900
5891850,u,0.0073,-0.2586,0.9916,-2.3800,-4.1300,2.3800
5891860,u,0.0049,-0.2606,0.9887,-2.3100,-4.6200,2.2400
5891870,u,0.0054,-0.2601,0.9833,-1.7500,-5.0400,2.1000
5891879,u,0.0078,-0.2616,0.9823,-1.6100,-5.3900,2.0300
5891889,u,0.0102,-0.2674,0.9843,-1.8200,-5.3200,2.2400
5891899,u,0.0122,-0.2733,0.9867,-1.7500,-4.4800,2.3800
