millis,label,ax,ay,az,gx,gy,gz
6829255,0,0.0810,-0.1620,0.9111,11.5500,8.4700,7.4900
6829265,0,0.0878,-0.1879,0.9204,-6.8600,7.6300,-0.7700
6829275,0,0.1391,-0.2635,0.9365,-26.5300,6.7200,-0.9800
6829285,0,0.1830,-0.3172,0.9614,-26.7400,8.5400,6.3700
6829293,0,0.1898,-0.3070,0.9906,-7.8400,12.4600,17.5700
6829303,0,0.1723,-0.2523,1.0272,6.3700,14.7700,27.9300
6829313,0,0.1410,-0.2338,1.0429,11.0600,13.9300,34.1600
6829323,0,0.1381,-0.2474,1.0424,16.1700,10.0800,37.0300
6829333,0,0.1484,-0.2611,1.0321,23.5900,5.1800,35.0700
6829342,0,0.1293,-0.2728,1.0160,31.3600,0.4200,29.6100
6829351,0,0.1064,-0.2484,1.0082,35.5600,-3.3600,21.7000
6829361,0,0.1000,-0.2220,1.0043,32.8300,-6.0200,13.9300
6829371,0,0.1122,-0.2167,1.0072,28.5600,-6.9300,8.8200
6829380,0,0.1171,-0.2147,1.0111,23.8700,-6.0900,6.7200
6829390,0,0.1161,-0.2074,1.0106,21.7000,-4.2000,6.8600
6829400,0,0.1230,-0.1957,1.0063,21.0700,-2.4500,9.5200
6829410,0,0.1479,-0.1430,1.0077,18.2000,0.2100,12.1800
6829418,0,0.1596,-0.1401,1.0009,4.6900,0.2100,11.1300
6829428,0,0.1283,-0.1923,0.9980,-1.1900,4.4100,9.3100
6829438,0,0.1049,-0.1976,1.0009,-6.7900,5.6000,6.7900
6829448,0,0.0976,-0.1962,1.1229,-3.2200,6.5800,3.4300
6829458,0,0.0844,-0.2074,1.0082,5.9500,7.5600,0.8400
6829467,0,0.0839,-0.1791,1.0126,11.5500,7.7700,-0.2800
6829476,0,0.0976,-0.1791,1.0146,12.4600,6.9300,0.3500
6829486,0,0.1035,-0.1693,1.0214,11.1300,5.6700,2.4500
6829496,0,0.1049,-0.1664,1.0277,7.7000,4.0600,5.3200
6829505,0,0.1142,-0.1630,1.0316,2.9400,1.5400,7.7000
6829515,0,0.1147,-0.1703,1.0316,-3.2900,-1.6100,8.6800
6829525,0,0.1137,-0.1898,1.0277,-8.4700,-5.0400,7.9100
6829535,0,0.1074,-0.2235,1.0185,-10.5000,-8.4700,5.2500
6829543,0,0.0859,-0.2552,1.0014,-5.7400,-11.4100,1.4000
6829553,0,0.0659,-0.2523,0.9941,3.0100,-13.7900,-3.2900
6829563,0,0.0669,-0.2357,0.9994,8.6800,-15.4700,-7.9100
6829573,0,0.0756,-0.2303,1.0028,15.7500,-15.6800,-10.9200
6829583,0,0.0898,-0.2098,1.0053,23.8700,-14.9100,-11.6900
6829592,0,0.1098,-0.1830,1.0038,25.7600,-14.1400,-10.5700
6829601,0,0.1220,-0.1708,0.9984,21.9100,-13.5800,-8.4700
6829611,0,0.1298,-0.1615,0.9989,14.4200,-12.8100,-6.0900
6829621,0,0.1454,-0.1571,1.0014,7.4900,-11.4800,-4.4800
6829630,0,0.1518,-0.1630,0.9926,2.6600,-9.5200,-3.7800
