millis,label,ax,ay,az,gx,gy,gz
4169554,c,0.0649,0.2762,1.0243,2.5200,2.1700,9.9400
4169564,c,0.0625,0.2562,1.0453,0.4200,2.8700,16.1700
4169574,c,0.0693,0.2367,1.0648,-2.5200,3.7800,21.1400
4169583,c,0.0776,0.2240,1.0853,-7.1400,5.2500,24.2200
4169592,c,0.0766,0.2074,1.0926,-11.9000,6.6500,25.5500
4169602,c,0.0673,0.1932,1.0907,-13.1600,7.2100,25.6900
4169612,c,0.0595,0.1820,1.0892,-12.5300,6.4400,25.0600
4169622,c,0.0581,0.1654,1.0858,-9.7300,4.4800,24.0100
4169631,c,0.0576,0.1552,1.0858,-3.1500,2.0300,22.7500
4169640,c,0.0615,0.1571,1.0975,4.3400,-0.4900,20.8600
4169650,c,0.0683,0.1649,1.1087,7.0000,-2.8000,18.6900
4169660,c,0.0693,0.1806,1.1082,5.9500,-4.9000,16.7300
4169669,c,0.0669,0.1947,1.1004,4.2000,-6.2300,15.6100
4169679,c,0.0659,0.2030,1.0892,3.1500,-6.7200,16.2400
4169689,c,0.0717,0.2069,1.0858,3.5700,-6.1600,18.9700
4169699,c,0.0844,0.2064,1.0970,4.3400,-4.7600,23.5900
4169708,c,0.0927,0.2059,1.1117,5.3200,-3.8500,29.1200
4169717,c,0.0986,0.2074,1.1297,6.7900,-3.9900,33.6000
4169727,c,0.1093,0.2147,1.1546,7.8400,-5.3900,36.5400
4169737,c,0.1074,0.2206,1.1683,6.5100,-8.0500,37.0300
4169747,c,0.0961,0.2137,1.1727,5.3200,-15.8900,38.5700
4169756,c,0.0947,0.2040,1.1780,6.7200,-19.8100,41.4400
4169765,c,0.0956,0.1864,1.1810,6.7200,-23.2400,45.5700
4169775,c,0.0956,0.1620,1.1888,12.1800,-25.6900,49.9100
4169785,c,0.1025,0.1464,1.2517,9.5200,-27.3000,53.3400
4169794,c,0.1078,0.1298,1.2644,2.6600,-29.2600,55.3700
4169804,c,0.1015,0.0996,1.2522,-0.9100,-32.4800,54.8100
4169814,c,0.1059,0.0893,1.2371,2.2400,-36.4000,52.2900
4169824,c,0.1181,0.0883,1.2327,8.4000,-40.6700,49.2800
4169833,c,0.1191,0.0854,1.2337,15.5400,-44.9400,47.3900
4169842,c,0.1274,0.0830,1.2464,22.3300,-48.8600,47.1100
4169852,c,0.1440,0.0878,1.2839,26.3900,-51.7300,47.5300
4169862,c,0.1523,0.0952,1.3225,25.4800,-54.3200,47.8100
4169872,c,0.1518,0.0956,1.3459,17.3600,-57.8200,47.8800
4169881,c,0.1469,0.0825,1.3322,1.1900,-62.4400,47.8800
4169890,c,0.1449,0.0712,1.2898,-8.1900,-67.0600,46.4800
4169900,c,0.1469,0.0600,1.2522,-8.4000,-70.5600,43.8200
4169910,c,0.1440,0.0366,1.2278,-4.5500,-73.5700,41.8600
4169919,c,0.1440,0.0234,1.2190,-2.1700,-76.3000,41.3000
4169929,c,0.1532,0.0137,1.2234,-3.1500,-78.1900,40.7400
4169939,c,0.1645,-0.0098,1.2293,-5.2500,-78.7500,39.2000
4169949,c,0.1728,-0.0278,1.2332,-7.0000,-79.5200,36.2600
4169958,c,0.1776,-0.0366,1.2317,-12.3900,-82.3200,31.3600
4169967,c,0.1737,-0.0483,1.2093,-20.5800,-87.2900,24.9900
4169977,c,0.1674,-0.0571,1.1658,-26.3200,-92.7500,17.9900
4169987,c,0.1679,-0.0620,1.1283,-23.6600,-97.0200,6.3000
4169997,c,0.1718,-0.0698,1.1117,-17.9200,-100.1000,3.3600
4170006,c,0.1742,-0.0683,1.1078,-14.1400,-103.8800,0.6300
4170015,c,0.1869,-0.0615,1.1019,-14.1400,-103.8800,-3.0800
4170025,c,0.2030,-0.0625,1.0848,-15.7500,-106.3300,-7.5600
4170035,c,0.2001,-0.0630,1.0541,-18.5500,-108.1500,-11.6900
4170044,c,0.1976,-0.0600,0.9965,-21.6300,-109.6200,-15.1200
4170054,c,0.2079,-0.0630,0.9731,-24.4300,-110.0400,-17.7100
4170064,c,0.2113,-0.1049,0.9409,-25.0600,-109.9700,-20.3700
4170074,c,0.2123,-0.1225,0.8999,-24.0800,-109.6900,-24.0100
4170083,c,0.2123,-0.1396,0.8618,-19.3200,-109.0600,-29.1900
4170092,c,0.2445,-0.1444,0.8379,-11.0600,-107.4500,-34.9300
4170102,c,0.2601,-0.1249,0.8306,-2.1700,-105.0700,-40.4600
4170112,c,0.2674,-0.0888,0.8364,1.6100,-102.4800,-44.8000
4170122,c,0.2679,-0.0566,0.8452,-2.9400,-100.1000,-47.0400
4170131,c,0.2689,-0.0332,0.8389,-13.6500,-97.4400,-47.7400
4170140,c,0.2669,-0.0239,0.8042,-25.4800,-94.7800,-47.9500
4170150,c,0.2582,-0.0293,0.7501,-32.5500,-92.1900,-48.5800
4170160,c,0.2611,-0.0537,0.6954,-35.4200,-90.0900,-49.9100
4170169,c,0.2772,-0.0996,0.6534,-32.2000,-88.5500,-51.8700
4170179,c,0.2835,-0.1220,0.6315,-24.7100,-87.7100,-55.5800
4170189,c,0.2972,-0.1171,0.6266,-20.5800,-87.2900,-61.7400
4170199,c,0.3235,-0.1098,0.6310,-17.3600,-86.1000,-69.3000
4170208,c,0.3382,-0.0810,0.6437,-12.9500,-83.1600,-76.7900
4170217,c,0.3411,-0.0278,0.6598,-14.8400,-78.8900,-83.5100
4170227,c,0.3362,0.0307,0.6637,-25.2000,-74.2000,-88.9000
4170237,c,0.3318,0.0727,0.6393,-38.5000,-69.5800,-92.2600
4170247,c,0.3192,0.0878,0.5919,-47.6000,-66.0100,-90.9300
