millis,label,ax,ay,az,gx,gy,gz
670434,d,0.4177,0.0171,0.6202,5.3900,-168.8400,1.6100
670444,d,0.4553,-0.0005,0.6051,12.7400,-161.6300,3.3600
670454,d,0.4846,0.0034,0.6090,21.8400,-151.5500,4.9700
670463,d,0.5104,0.0234,0.6139,28.9800,-139.7200,5.3900
670473,d,0.5236,0.0400,0.6120,32.5500,-118.8600,5.0400
670483,d,0.5358,0.0717,0.6198,24.5700,-112.2800,5.3900
670492,d,0.5402,0.0952,0.6134,24.5700,-109.4100,7.9100
670501,d,0.5368,0.0732,0.5588,4.2700,-109.2700,12.3200
670511,d,0.5568,0.0332,0.4929,1.6100,-108.4300,16.8000
670521,d,0.5817,0.0078,0.4543,2.2400,-103.8100,19.7400
670531,d,0.5929,0.0112,0.4592,3.1500,-94.9200,20.4400
670541,d,0.6237,0.0088,0.4509,6.5800,-83.7200,19.0400
670549,d,0.6237,0.0073,0.4377,11.0600,-72.2400,15.9600
670559,d,0.6461,0.0078,0.4333,13.5800,-61.8800,12.1800
670569,d,0.6529,0.0161,0.4392,11.8300,-52.9900,8.6800
670579,d,0.6622,0.0156,0.4392,3.7100,-45.4300,6.3700
670588,d,0.6671,0.0034,0.4236,-5.6000,-38.8500,5.8800
670598,d,0.6690,-0.0093,0.3977,-14.1400,-32.6200,6.4400
670608,d,0.6808,-0.0210,0.3811,-19.8800,-25.5500,6.7900
670617,d,0.6856,-0.0278,0.3821,-21.2100,-16.8000,6.0200
670626,d,0.6900,-0.0229,0.3972,-15.7500,-7.1400,3.4300
670636,d,0.7003,-0.0005,0.4275,-6.3000,1.6100,-0.8400
670646,d,0.7017,0.0166,0.4651,-0.1400,7.8400,-4.9000
670656,d,0.7076,0.0259,0.4992,4.4100,11.0600,-7.4900
670666,d,0.7237,0.0361,0.5275,5.4600,11.5500,-8.0500
670674,d,0.7300,0.0478,0.5519,1.4700,10.1500,-6.5100
670684,d,0.7330,0.0478,0.5646,-6.1600,8.3300,-3.2900
670694,d,0.7398,0.0405,0.5685,-10.8500,6.8600,0.4900
670704,d,0.7447,0.0337,0.5671,-12.3200,6.5800,3.5700
670713,d,0.7520,0.0205,0.5632,-6.7200,7.0000,4.8300
670723,d,0.7652,0.0224,0.5793,3.8500,7.4900,1.8900
670733,d,0.7735,0.0381,0.6134,9.1000,7.9100,-0.0700
670742,d,0.7823,0.0366,0.6266,7.0000,7.9100,-1.4700
670751,d,0.7954,0.0254,0.6251,3.7800,6.3700,-2.3800
670761,d,0.7993,0.0268,0.6285,-8.6800,7.4900,-3.2900
670771,d,0.8037,0.0273,0.6227,-13.0900,10.3600,-4.2700
670781,d,0.8125,0.0249,0.6139,-13.7200,14.4200,-4.9700
