millis,label,ax,ay,az,gx,gy,gz
582966,u,0.0361,-0.1708,-0.8696,59.3600,-310.7300,32.0600
582976,u,0.0844,-0.1713,-0.9048,37.3800,-261.7300,31.3600
582986,u,0.0791,-0.2489,-0.9794,33.2500,-215.1800,30.2400
582996,u,0.0991,-0.2508,-1.0077,40.8800,-170.9400,28.4900
583005,u,0.1210,-0.2054,-0.9765,41.6500,-129.0100,25.9000
583015,u,0.1259,-0.1708,-0.8984,37.3800,-90.1600,22.6100
583025,u,0.1459,-0.1669,-0.8179,24.7100,-55.3700,21.4200
583034,u,0.1791,-0.2015,-0.8032,6.3000,-27.0900,22.1900
583043,u,0.2206,-0.2298,-0.7935,-2.8700,-5.8100,22.5400
583053,u,0.2747,-0.2176,-0.7481,-5.2500,10.5000,21.5600
583063,u,0.3299,-0.1967,-0.7017,-8.2600,24.7800,19.5300
583073,u,0.3884,-0.1869,-0.6603,-8.2600,36.6800,15.1200
583083,u,0.4451,-0.1820,-0.6198,-5.5300,47.0400,8.4700
583091,u,0.4943,-0.1688,-0.5773,-1.6800,56.4900,0.9800
583101,u,0.5368,-0.1586,-0.5553,-3.0800,64.4700,-5.8800
583111,u,0.5739,-0.1659,-0.5592,-2.2400,70.2100,-11.7600
583121,u,0.6154,-0.1562,-0.5412,1.7500,74.1300,-21.9800
583130,u,0.6632,-0.1259,-0.4890,0.2800,78.2600,-26.3900
583140,u,0.7110,-0.1122,-0.4431,-7.5600,89.3200,-29.1200
583150,u,0.7530,-0.1205,-0.4260,-19.3900,95.3400,-30.9400
583159,u,0.7871,-0.1249,-0.4148,-19.3900,101.6400,-32.3400
583168,u,0.8101,-0.1132,-0.3972,-19.8800,108.5000,-33.3200
583178,u,0.8320,-0.0986,-0.3680,-16.6600,115.2200,-34.0200
583188,u,0.8506,-0.0805,-0.3328,-14.2800,122.2200,-34.2300
583198,u,0.8638,-0.0454,-0.2923,-11.6900,129.0800,-33.7400
583208,u,0.9033,-0.0425,-0.2591,-9.3100,135.5900,-32.5500
583216,u,0.9033,-0.0337,-0.2167,-8.9600,140.9100,-30.6600
583226,u,0.9414,-0.0156,-0.1718,-14.2100,145.8800,-28.1400
583236,u,0.9609,-0.0190,-0.1532,-23.3800,149.9400,-24.9900
583246,u,0.9687,-0.0293,-0.1405,-29.3300,153.5100,-21.5600
583255,u,0.9682,-0.0273,-0.1132,-31.8500,157.6400,-18.6900
583265,u,0.9648,-0.0190,-0.0708,-33.4600,163.3100,-16.5200
583275,u,0.9638,-0.0288,-0.0449,-36.7500,170.1000,-14.9100
583284,u,0.9692,-0.0547,-0.0473,-36.0500,177.0300,-13.8600
583293,u,0.9731,-0.0556,-0.0259,-30.4500,183.8900,-13.7900
583303,u,0.9628,-0.0088,0.0420,-24.9200,192.5000,-15.0500
583313,u,0.9584,0.0459,0.1279,-29.6800,202.3700,-16.7300
583323,u,0.9633,0.0678,0.1923,-38.5000,211.4700,-17.2200
583333,u,0.9589,0.0644,0.2201,-46.3400,217.2800,-15.4000
583341,u,0.9501,0.0478,0.2460,-47.6000,219.3100,-11.7600
583351,u,0.9370,0.0425,0.2884,-44.9400,218.6100,-7.4200
583361,u,0.9213,0.0464,0.3372,-46.8300,216.4400,-3.2200
583371,u,0.9067,0.0342,0.3767,-52.3600,213.8500,0.4900
583380,u,0.8950,0.0249,0.4343,-55.5800,212.1700,5.2500
583390,u,0.8823,0.0317,0.4973,-60.9700,211.9600,6.6500
583400,u,0.8682,0.0239,0.5197,-67.3400,209.3000,7.4900
583409,u,0.8599,0.0220,0.5597,-65.8000,209.3000,8.4000
583418,u,0.8520,0.0434,0.6339,-66.3600,202.0900,10.7100
583428,u,0.8316,0.0337,0.6749,-68.3900,194.3200,14.4900
583438,u,0.8081,-0.0200,0.6861,-48.8600,183.1900,17.7800
583448,u,0.7964,-0.0654,0.7203,-30.5900,170.3100,19.3200
583458,u,0.7842,-0.0834,0.7730,-18.2700,157.7800,17.9200
583466,u,0.7788,-0.0834,0.8398,-15.6800,147.0700,13.7200
583476,u,0.7842,-0.0395,0.8940,-24.2200,138.1100,8.2600
583486,u,0.7696,-0.0493,0.9028,-39.6200,129.4300,4.0600
583496,u,0.7549,-0.0747,0.8652,-50.2600,120.2600,2.6600
583505,u,0.7349,-0.0952,0.8169,-51.3100,111.5800,3.2200
583515,u,0.7222,-0.1074,0.7915,-39.4100,105.2800,4.0600
583525,u,0.7081,-0.1132,0.7828,-20.3000,101.9200,3.8500
583534,u,0.7008,-0.1137,0.8057,3.0100,100.5200,2.3100
583543,u,0.6939,-0.1083,0.8550,17.2900,99.6100,0.2100
583553,u,0.6725,-0.0966,0.8828,17.1500,97.5100,-1.4700
583563,u,0.6617,-0.0878,0.8926,7.4900,93.7300,-2.5900
583573,u,0.6510,-0.0913,0.8969,-5.4600,90.3000,-2.4500
583583,u,0.6456,-0.0917,0.9135,-16.2400,89.5300,-1.0500
583591,u,0.6354,-0.0917,0.9189,-30.2400,91.4200,2.0300
583601,u,0.6071,-0.1113,0.8667,-39.7600,93.1000,5.8800
583611,u,0.5890,-0.1366,0.8125,-32.2000,92.9600,8.8200
583621,u,0.5788,-0.1444,0.8228,-15.0500,92.4000,9.2400
583630,u,0.5685,-0.1527,0.8677,-3.5000,92.8200,7.7000
583640,u,0.5475,-0.1752,0.8896,-2.0300,92.0500,2.1700
583650,u,0.5348,-0.1625,0.9233,-0.8400,88.0600,-1.9600
583659,u,0.5285,-0.1205,0.9780,-8.6800,88.0600,-4.9000
583668,u,0.5061,-0.1108,0.9740,-24.0800,77.5600,-6.2300
583678,u,0.5012,-0.1161,0.9414,-29.4000,70.7000,-5.6000
583688,u,0.4978,-0.1171,0.9292,-28.4200,65.2400,-3.7100
583698,u,0.4851,-0.1244,0.8916,-15.7500,61.1800,-2.2400
583708,u,0.4904,-0.1454,0.9135,0.4200,58.9400,-1.1900
583716,u,0.4860,-0.1454,0.9433,10.0100,57.1200,-1.0500
583726,u,0.4699,-0.1293,0.9731,12.3200,54.6700,-1.8900
583736,u,0.4631,-0.1152,0.9902,10.3600,50.8900,-3.2200
583746,u,0.4421,-0.0971,0.9980,5.2500,46.2700,-4.9000
583755,u,0.4382,-0.0952,0.9887,-1.8200,41.6500,-5.7400
583765,u,0.4324,-0.1059,0.9623,-3.3600,37.4500,-5.4600
583775,u,0.4343,-0.1137,0.9448,-0.6300,34.2300,-4.3400
583784,u,0.4294,-0.1176,0.9379,1.8200,32.6900,-2.9400
583793,u,0.4294,-0.1196,0.9438,4.9700,32.5500,-2.0300
583803,u,0.4187,-0.1230,0.9457,6.7900,33.3200,-1.8900
583813,u,0.4080,-0.1308,0.9477,10.5700,33.4600,-2.5900
583823,u,0.4075,-0.1288,0.9706,13.0200,32.9700,-3.7800
583833,u,0.3997,-0.1166,0.9828,8.9600,31.8500,-4.9700
583841,u,0.3875,-0.1078,0.9740,1.8900,29.8900,-5.8100
583851,u,0.3894,-0.1049,0.9594,0.0700,28.0000,-6.7900
583861,u,0.4002,-0.1044,0.9589,4.9000,27.1600,-7.6300
583871,u,0.4011,-0.1030,0.9736,8.6100,26.8800,-7.5600
583880,u,0.3904,-0.0981,0.9858,8.8900,26.3900,-6.5800
583890,u,0.3845,-0.0956,1.0014,7.4200,25.1300,-5.7400
583899,u,0.3836,-0.0937,1.0189,5.4600,23.5200,-5.3900
583909,u,0.3767,-0.0927,1.0233,1.8900,21.2100,-5.0400
583918,u,0.3733,-0.0913,1.0228,-1.4000,18.2700,-4.5500
583928,u,0.3728,-0.0913,1.0248,-7.2800,14.0700,-4.2700
583938,u,0.3689,-0.0961,1.0106,-10.1500,13.1600,-4.5500
583948,u,0.3650,-0.0961,0.9916,-5.8800,13.2300,-5.3200
583958,u,0.3650,-0.0932,0.9980,-1.4700,13.8600,-5.8100
583966,u,0.3665,-0.0869,0.9980,2.1000,13.8600,-5.8800
583976,u,0.3719,-0.0815,1.0092,3.1500,12.6700,-4.9000
583986,u,0.3738,-0.0795,1.0136,2.4500,10.5700,-3.1500
583996,u,0.3650,-0.0800,1.0146,1.1900,7.7000,-0.8400
584005,u,0.3611,-0.0815,1.0189,-3.7800,5.1100,1.5400
584015,u,0.3548,-0.0874,1.0185,-10.6400,3.7800,3.5000
584024,u,0.3470,-0.0952,0.9999,-14.4900,3.5000,4.4100
584034,u,0.3440,-0.1000,0.9775,-12.0400,3.9200,3.9200
584043,u,0.3470,-0.1005,0.9731,-4.4800,4.4800,2.3800
584053,u,0.3465,-0.1015,0.9833,3.3600,4.8300,0.6300
584063,u,0.3421,-0.1035,0.9965,6.9300,4.2000,-0.0700
584073,u,0.3353,-0.1025,0.9994,5.9500,2.1700,0.1400
584083,u,0.3309,-0.1025,0.9984,3.3600,-0.5600,0.7700
584091,u,0.3328,-0.1054,0.9994,1.1900,-2.5900,0.9800
584101,u,0.3348,-0.1059,0.9906,-0.8400,-3.5700,0.9800
584111,u,0.3343,-0.1088,0.9745,-2.6600,-3.9200,0.7000
584121,u,0.3372,-0.1118,0.9662,-2.6600,-3.5700,0.3500
584130,u,0.3387,-0.1108,0.9628,-2.5900,-2.5200,0.0000
584140,u,0.3338,-0.1122,0.9506,-1.8900,-1.4000,-0.4900
584149,u,0.3343,-0.1122,0.9511,1.5400,-0.5600,-0.9100
584159,u,0.3367,-0.1030,0.9658,4.2700,0.5600,-1.3300
584168,u,0.3353,-0.0966,0.9697,3.0800,1.1200,-1.4000
584178,u,0.3353,-0.0991,0.9687,0.9800,0.7700,-1.4700
584188,u,0.3367,-0.0961,0.9726,0.1400,-0.6300,-1.6100
584198,u,0.3396,-0.0878,0.9770,-6.5800,-1.4000,-1.4000
584208,u,0.3377,-0.0888,0.9623,-8.5400,-1.4000,-0.7700
584216,u,0.3357,-0.0976,0.9623,-6.1600,-0.7700,-0.4200
584226,u,0.3353,-0.0971,0.9579,-3.2200,0.4200,-0.5600
584236,u,0.3353,-0.0917,0.9643,-2.7300,1.6100,-0.4900
584246,u,0.3387,-0.1059,0.9658,-3.2200,2.3800,0.0700
584255,u,0.3367,-0.1108,0.9662,-1.4000,2.2400,0.6300
584265,u,0.3357,-0.1078,0.9755,0.9100,1.1900,0.7700
584274,u,0.3333,-0.1054,0.9882,0.5600,-0.4200,1.0500
584284,u,0.3299,-0.1074,0.9921,-2.2400,-2.2400,1.4700
584293,u,0.3260,-0.1088,0.9823,-4.1300,-3.8500,1.8200
584303,u,0.3240,-0.1059,0.9653,-2.7300,-4.9700,1.4000
584313,u,0.3274,-0.1010,0.9604,0.2100,-5.1800,0.7000
584323,u,0.3343,-0.1005,0.9672,-0.1400,-3.7800,0.4200
584333,u,0.3343,-0.1078,0.9623,-2.3100,-1.4000,0.8400
584341,u,0.3328,-0.1137,0.9560,-2.0300,0.7700,1.5400
584351,u,0.3318,-0.1152,0.9643,-1.3300,2.1000,1.8200
584361,u,0.3299,-0.1186,0.9736,-2.1700,2.4500,1.9600
584371,u,0.3265,-0.1196,0.9819,-2.5900,1.4700,1.6100
584380,u,0.3221,-0.1171,0.9882,-3.7800,-0.6300,0.9100
584390,u,0.3187,-0.1171,0.9848,-5.3900,-3.4300,-0.0700
